Write Off Based On,קיזוז המבוסס על,
Get Outstanding Invoices,קבל חשבוניות שטרם נפרעו,
Printing Settings,הגדרות הדפסה,
Pay To / Recd From,לשלם ל/ התקבל מ,
Journal Entry Account,רשומת חשבון ביומן,
Account Balance,יתרת חשבון,
Party Balance,מאזן צד פיננסי,
If Income or Expense,האם הכנסה או הוצאה,
Exchange Rate,שער חליפין,
Debit in Company Currency,חיוב במטבע החברה ,
Credit in Company Currency,אשראי במטבע החברה,
Expiry Date,תאריך תפוגה,
Conversion Factor,גורם המרה,
Mode of Payment Account,תצורת תשלום של החשבון,
Default Account,חשבון ברירת מחדל,
**Monthly Distribution** helps you distribute the Budget/Target across months if you have seasonality in your business.,** בחתך חודשי ** עוזר להפיץ את התקציב / היעד לאורך החודשים אם יש מחזוריות בעסק שלך.,
Distribution Name,שם החתך,
Name of the Monthly Distribution,שמו של החתך החודשי,
Monthly Distribution Percentages,אחוזים בחתך חודשים,
Monthly Distribution Percentage,אחוז בחתך חודשי,
Percentage Allocation,אחוז ההקצאה,
Party Account,חשבון הצד הפיננסי,
Type of Payment,סוג של תשלום,
Receive,קבל,
Internal Transfer,העברה פנימית,
Account Paid From,החשבון שילם מ,
Account Paid To,החשבון שילם ל,
Paid Amount (Company Currency),הסכום ששולם (מטבע החברה),
Received Amount,הסכום שהתקבל,
Received Amount (Company Currency),הסכום שהתקבל (מטבע החברה),
Payment References,אסמכתאות תשלום,
Writeoff,מחיקת חוב,
Total Allocated Amount,סכום כולל שהוקצה,
Total Allocated Amount (Company Currency),הסכום כולל שהוקצה (מטבע החברה),
Set Exchange Gain / Loss,הגדר רווח / הפסד בהמרה,
Difference Amount (Company Currency),הפרש הסכום (מטבע החברה),
Write Off Difference Amount,קיזוז הפרש הסכום ,
Deductions or Loss,ניכויים או הפסדים,
Payment Deductions or Loss,ניכויים או הפסדים בתשלומים,
Cheque/Reference Date,תאריך המחאה / אסמכתא,
Payment Entry Deduction,ניכוי רשומת הוצאות,
Payment Entry Reference,אסמכתא לרשומת הוצאות,
Allocated,הוקצה,
Payment Gateway Account,חשבון ספק סליקה,
Payment Account,חשבון תשלומים,
Default Payment Request Message,הודעת בקשת תשלום כברירת מחדל,
Payment Reconciliation,השלמת תשלום,
Receivable / Payable Account,חשבון לחיוב / לתשלום,
Bank / Cash Account,חשבון בנק / חשבון מזומנים,
From Invoice Date,מתאריך החשבונית, 
To Invoice Date,עד תאריך החשבונית, 
Minimum Invoice Amount,סכום מינימלי לחשבונית,
Maximum Invoice Amount,סכום מרבי לחשבונית,
Get Unreconciled Entries,קבל רשומות שלא הושלמו,
Unreconciled Payment Details,פרטי תשלום שלא הושלם,
Invoice/Journal Entry Details,פרטי חשבונית / רשומת יומן,
Payment Reconciliation Invoice,חשבונית השלמת תשלום ,
Invoice Number,מספר חשבונית,
Payment Reconciliation Payment,תשלום על השלמת תשלום,
Reference Row,שורת הפניה,
Allocated amount,סכום שהוקצה,
Amount in customer's currency,הסכום במטבע של הלקוח,
Transaction Currency,מטבע עסקה,
Recipient Message And Payment Details,הודעה לנמען ופרטי תשלום,
Make Sales Invoice,צור חשבונית מכירות,
Mute Email,השתק את הדואר האלקטרוני,
payment_url,כתובת אתר לתשלום,
Payment Gateway Details,פרטי ספק סליקה,
Payment Amount,סכום לתשלום,
Credit Days,ימי אשראי,
Closing Fiscal Year,סוגר את שנת הכספים,
Closing Account Head,סוגר חשבון ראשי,
[Select],[בחר],
Update Stock,עדכן מלאי,
Ignore Pricing Rule,התעלם מכלל התמחור,
Sales Invoice Payment,תשלום חשבונית מכירות,
Write Off Account,קזז חשבון,
Write Off Cost Center,קזז מרכז עלות,
Taxes and Charges,מסים והיטלים,
Apply Discount On,החל הנחה על,
Apply On,החל על,
Min Qty,כמות מינימלית,
Max Qty,כמות מקסימלית,
Margin,שוליים,
Margin Type,סוג שוליים,
Margin Rate or Amount,שיעור שולי או סכום שולי,
Discount Percentage,אחוז הנחה,
Discount Amount,סכום הנחה,
For Price List,למחירון,
"Higher the number, higher the priority","ככל שהמספר גבוה יותר, כך הוא גבוה יותר בסדר העדיפויות",
Pricing Rule Help,עזרה בכללי התמחור,
Is Paid,האם שולם,
Supplier Invoice Date,תאריך חשבונית הספק,
Return Against Purchase Invoice,החזר למול רכישת חשבונית,
Select Supplier Address,בחר כתובת ספק,
Contact Person,איש קשר,
Select Shipping Address,בחר כתובת משלוח,
Currency and Price List,מטבע ומחיר מחירון,
Price List Currency,מטבע מחירון,
Price List Exchange Rate,מחיר מחירון שער חליפין,
Rejected Warehouse,מחסן שנדחה,
Warehouse where you are maintaining stock of rejected items,המחסן בו מוחזקים מלאי הפריטים שנדחו,
Raw Materials Supplied,חומרי הגלם סופקו,
Supplier Warehouse,מחסן הספק,
Supplied Items,פריטים שסופקו,
Total (Company Currency),סך (מטבע החברה),
Net Total (Company Currency),סך נטו (מטבע החברה),
Shipping Rule,כלל למשלוח,
Purchase Taxes and Charges Template,מיסי רכישה ודפוסי תשלום,
Purchase Taxes and Charges,מיסי רכש וחיובים,
Taxes and Charges Calculation,חישוב מסים וחיובים,
Taxes and Charges Added (Company Currency),מסים וחיובים נוספו (מטבע החברה),
Taxes and Charges Deducted (Company Currency),מסים וחיובים שנוכו (מטבע החברה),
Total Taxes and Charges (Company Currency),סך המסים והחיובים (מטבע החברה),
Taxes and Charges Added,מסים וחיובים נוספו,
Taxes and Charges Deducted,מסים וחיובים נוכו,
Total Taxes and Charges,סך מסים וחיובים,
Additional Discount,הנחה נוספת,
Apply Additional Discount On,החל הנחה נוספת על,
Additional Discount Amount (Company Currency),סכום הנחה נוסף (מטבע החברה),
Grand Total (Company Currency),סך כולל (מטבע החברה),
Rounded Total (Company Currency),"סכום מעוגל (מטבע החברה)",
In Words (Company Currency),במילים (מטבע החברה),
In Words,במילים,
Total Advance,סך המקדמה,
Disable Rounded Total,השבת סך מעוגל,
Cash/Bank Account,חשבון מזומנים / חשבון בנק,
Write Off Amount (Company Currency),קזז את הסכום (מטבע החברה),
Get Advances Paid,קבל תשלום מקדמה,
Advances,מקדמות,
Terms,תנאים,
Terms and Conditions1,תנאים והתניות,
Print Language,שפת הדפסה,
Credit To,אשראי ל,
Party Account Currency,מטבע החשבון של הצד הפיננסי,
Against Expense Account,למול חשבון הוצאות,
Start date of current invoice's period,תאריך תחילת התקופה של החשבונית הנוכחית,
End date of current invoice's period,תאריך סיום התקופה של החשבונית הנוכחית,
Purchase Invoice Advance,חשבונית מוקדמת,
Purchase Invoice Item,פריט חשבונית,
Quantity and Rate,כמות וערך,
Received Qty,כמות שהתקבלה,
Rejected Qty,כמות שנדחתה,
UOM Conversion Factor,גורם המרה ליחידת המידה,
Discount on Price List Rate (%),הנחה על מחיר מחירון שיעור (%),
Price List Rate (Company Currency),שיעור מחיר המחירון (במטבע החברה),
Rate ,שיעור,
Rate (Company Currency),שיעור (מטבע החברה),
Amount (Company Currency),סכום (במטבע החברה),
Net Rate,שיעור נטו,
Net Rate (Company Currency),שיעור נטו (במטבע החברה)),
Net Amount (Company Currency),סכום נטו (במטבע החברה)),
Landed Cost Voucher Amount,סכום עלות השובר שזוכה,
Raw Materials Supplied Cost,עלות חומרי גלם שסופקו,
Accepted Warehouse,מחסן שהוסכם,
Serial No,מספר סידורי,
Rejected Serial No,מספרים סידוריים שנדחו,
Expense Head,הוצאה ראשית,
Is Fixed Asset,האם רכוש קבוע,
Item Tax Rate,שיעור המס על הפריט,
Tax detail table fetched from item master as a string and stored in this field.\nUsed for Taxes and Charges,טבלת פרטי המס השולפת מאשף הפריטים מחרוזת ומאחסנת אותה בשדה זה \nמשמשת למיסים וחיובים,
Purchase Order Item,הזמנת רכש לפריט,
Weight UOM,יחידת מדידה למשקל,
Page Break,מעבר עמוד,
Consider Tax or Charge for,חשב מס או תשלום עבור,
Valuation and Total,הערכת שווי וסך,
Valuation,הערכת שווי,
Add or Deduct,הוסף או החסר,
Deduct,החסר,
On Previous Row Amount,הסכום בשורה הקודמת,
On Previous Row Total,הסך בשורה הקודמת,
Reference Row #,# שורת ההתייחסות,
Is this Tax included in Basic Rate?,האם מס זה כלול בשער הבסיסי?,
"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount","אם מסומן, סכום המס יחושב כפי שכבר נכלל בתדפיס הערך / בתדפיס הסכום",
Account Head,חשבון ראשי,
Tax Amount After Discount Amount,סכום מס לאחר סכום הנחה,
"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.\n\n#### Note\n\nThe tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.\n\n#### Description of Columns\n\n1. Calculation Type: \n    - This can be on **Net Total** (that is the sum of basic amount).\n    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.\n    - **Actual** (as mentioned).\n2. Account Head: The Account ledger under which this tax will be booked\n3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.\n4. Description: Description of the tax (that will be printed in invoices / quotes).\n5. Rate: Tax rate.\n6. Amount: Tax amount.\n7. Total: Cumulative total to this point.\n8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).\n9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.\n10. Add or Deduct: Whether you want to add or deduct the tax.","תבנית מס סטנדרטית שיכול להיות מיושמת על כל עסקות הרכישה. תבנית זו יכולה להכיל רשימה של ראשי מס וגם ראשי חשבון אחרים כמו ""משלוח"", ""ביטוח"", ""טיפול ב"" וכו '#### הערה שיעור המס שאתה מגדיר כאן יהיה שיעור המס האחיד לכל פריטים ** * *. אם יש פריטים ** ** שיש לי שיעורים שונים, הם חייבים להיות הוסיפו במס הפריט ** ** שולחן ב** ** הפריט השני. #### תיאור של עמודות סוג חישוב 1.: - זה יכול להיות בסך הכל ** ** נטו (כלומר הסכום של סכום בסיסי). - ** בסך הכל / סכום השורה הקודמת ** (למסים או חיובים מצטברים). אם תבחר באפשרות זו, המס יחול כאחוז מהשורה הקודמת (בטבלת המס) הסכום כולל או. - ** ** בפועל (כאמור). 2. ראש חשבון: פנקס החשבון שתחתיו מס זה יהיה להזמין מרכז עלות 3.: אם המס / תשלום הוא הכנסה (כמו משלוח) או הוצאה שיש להזמין נגד מרכז עלות. 4. תיאור: תיאור של המס (שיודפס בחשבוניות / הצעות מחיר). 5. שיעור: שיעור מס. 6. סכום: סכום מס. 7. סך הכל: סך הכל מצטבר לנקודה זו. 8. הזן שורה: אם מבוססת על 'סך השורה הקודמת' תוכל לבחור את מספר השורה שיילקח כבסיס לחישוב זה (ברירת מחדל היא השורה הקודמת). 9. שקלל מס או תשלום עבור: בחלק זה אתה יכול לציין אם המס / תשלום הוא רק עבור הערכת שווי (לא חלק מסך הכללי) או רק לסך (אינו מוסיף ערך לפריט) או לשניהם. 10. הוסף או נכה: אם ברצונך להוסיף או לנכות את המס.",
